id	item_group_id	title	description	link	image_link	additional_image_link	availability	price	sale_price	brand	gtin	mpn	identifier_exists	condition	product_type	google_product_category	color	size	material	age_group	shipping	shipping_weight	product_length	product_width	product_height	product_detail	custom_label_0
41	38	Horizon — Minimalist Line Art Print - 12″ x 18″, Matte	Horizon at 12 in x 18 in on museum-grade matte paper. Unframed; fits a standard 12 x 18 frame. Horizon — minimalist line art print by Lineal Prints. A low black horizon with a rising half circle. The calmest moment of the day, kept. A single horizontal line sits low on the page, broken twice, and a half circle rises from it. That is the whole drawing: a sunrise reduced to two strokes. Horizon is the most restful piece in the series and the one most often bought in pairs with Meridian. Because the composition sits in the lower third, it looks especially good hung slightly lower than eye level, above a bedside table or a low console. Where it lives: bedrooms and reading corners. Pair with a thin black or natural-oak frame and a white mat. Details Paper: museum-grade matte fine-art paper, 175 gsm, slightly textured, glare-free Ink: archival pigment inks rated for decades without fading Sizes: 12×18, 16×24, 20×30 and 24×36 inches — standard frame sizes, no custom framing needed Finish: unframed, shipped flat or in a rigid tube depending on size, with a 1/4 inch white border for easy matting Made: printed to order in the USA, ships tracked in 3–5 business days after production Returns: damaged in transit? Send a photo within 14 days and we reprint it free Part of Series 01 , eight original line compositions designed in-house by Lineal Prints. Each piece is drawn as a single idea: one gesture, one balance point, nothing decorative added.	https://linealprints.com/product/horizon-minimalist-line-art-print/?variant=41	https://linealprints.com/wp-content/uploads/2026/09/13505344807412228450_2048.jpeg	https://linealprints.com/wp-content/uploads/2026/09/2044735860883034596_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/11409029446584450133_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/3543896531435025568_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/17244022081029597012_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/12164318015654330569_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/8084360256196247852_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/5572838780190556259_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/5489743090401687127_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/11311027138781337749_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/13871304813983288252_2048.jpeg	in stock	29.00 USD		Lineal Prints		11268563075235858030	yes	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Black on off-white	12″ x 18″	Museum-grade matte paper, 175 gsm	adult	US::Standard:6.90 USD	0.26 lb	18 in	12 in	0.02 in	Series:Series 01	Lineal Prints
42	38	Horizon — Minimalist Line Art Print - 24″ x 36″, Matte	Horizon at 24 in x 36 in on museum-grade matte paper. Unframed; fits a standard 24 x 36 frame. Horizon — minimalist line art print by Lineal Prints. A low black horizon with a rising half circle. The calmest moment of the day, kept. A single horizontal line sits low on the page, broken twice, and a half circle rises from it. That is the whole drawing: a sunrise reduced to two strokes. Horizon is the most restful piece in the series and the one most often bought in pairs with Meridian. Because the composition sits in the lower third, it looks especially good hung slightly lower than eye level, above a bedside table or a low console. Where it lives: bedrooms and reading corners. Pair with a thin black or natural-oak frame and a white mat. Details Paper: museum-grade matte fine-art paper, 175 gsm, slightly textured, glare-free Ink: archival pigment inks rated for decades without fading Sizes: 12×18, 16×24, 20×30 and 24×36 inches — standard frame sizes, no custom framing needed Finish: unframed, shipped flat or in a rigid tube depending on size, with a 1/4 inch white border for easy matting Made: printed to order in the USA, ships tracked in 3–5 business days after production Returns: damaged in transit? Send a photo within 14 days and we reprint it free Part of Series 01 , eight original line compositions designed in-house by Lineal Prints. Each piece is drawn as a single idea: one gesture, one balance point, nothing decorative added.	https://linealprints.com/product/horizon-minimalist-line-art-print/?variant=42	https://linealprints.com/wp-content/uploads/2026/09/5489743090401687127_2048.jpeg	https://linealprints.com/wp-content/uploads/2026/09/2044735860883034596_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/11409029446584450133_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/3543896531435025568_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/17244022081029597012_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/13505344807412228450_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/12164318015654330569_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/8084360256196247852_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/5572838780190556259_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/11311027138781337749_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/13871304813983288252_2048.jpeg	in stock	59.00 USD		Lineal Prints		19485638748410643285	yes	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Black on off-white	24″ x 36″	Museum-grade matte paper, 175 gsm	adult	US::Standard:6.90 USD	0.604 lb	36 in	24 in	0.02 in	Series:Series 01	Lineal Prints
43	38	Horizon — Minimalist Line Art Print - 16″ x 24″, Matte	Horizon at 16 in x 24 in on museum-grade matte paper. Unframed; fits a standard 16 x 24 frame. Horizon — minimalist line art print by Lineal Prints. A low black horizon with a rising half circle. The calmest moment of the day, kept. A single horizontal line sits low on the page, broken twice, and a half circle rises from it. That is the whole drawing: a sunrise reduced to two strokes. Horizon is the most restful piece in the series and the one most often bought in pairs with Meridian. Because the composition sits in the lower third, it looks especially good hung slightly lower than eye level, above a bedside table or a low console. Where it lives: bedrooms and reading corners. Pair with a thin black or natural-oak frame and a white mat. Details Paper: museum-grade matte fine-art paper, 175 gsm, slightly textured, glare-free Ink: archival pigment inks rated for decades without fading Sizes: 12×18, 16×24, 20×30 and 24×36 inches — standard frame sizes, no custom framing needed Finish: unframed, shipped flat or in a rigid tube depending on size, with a 1/4 inch white border for easy matting Made: printed to order in the USA, ships tracked in 3–5 business days after production Returns: damaged in transit? Send a photo within 14 days and we reprint it free Part of Series 01 , eight original line compositions designed in-house by Lineal Prints. Each piece is drawn as a single idea: one gesture, one balance point, nothing decorative added.	https://linealprints.com/product/horizon-minimalist-line-art-print/?variant=43	https://linealprints.com/wp-content/uploads/2026/09/6119596735324243049_2048.jpeg	https://linealprints.com/wp-content/uploads/2026/09/2044735860883034596_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/11409029446584450133_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/3543896531435025568_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/17244022081029597012_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/13505344807412228450_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/12164318015654330569_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/8084360256196247852_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/5572838780190556259_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/5489743090401687127_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/11311027138781337749_2048.jpeg	in stock	39.00 USD		Lineal Prints		21816794674499136246	yes	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Black on off-white	16″ x 24″	Museum-grade matte paper, 175 gsm	adult	US::Standard:6.90 USD	0.365 lb	24 in	16 in	0.02 in	Series:Series 01	Lineal Prints
29	28	Balance — Minimalist Line Art Print - 20″ x 30″, Matte	Balance at 20 in x 30 in on museum-grade matte paper. Unframed; fits a standard 20 x 30 frame. Balance — minimalist line art print by Lineal Prints. A rust-red circle resting on a long black diagonal. Tension, resolved. One thin black diagonal crosses the page; a single circle in rust red rests on it at the exact point where it would neither roll nor fall. Balance is the only piece in Series 01 with a colour accent, which is why it works as the anchor of a gallery wall or as the one print in a room of neutrals. The red is a muted terracotta, not a bright red, so it sits comfortably with oak, linen, black steel and white walls. Where it lives: living rooms, above a sofa or sideboard. Pair with a thin black or natural-oak frame and a white mat. Details Paper: museum-grade matte fine-art paper, 175 gsm, slightly textured, glare-free Ink: archival pigment inks rated for decades without fading Sizes: 12×18, 16×24, 20×30 and 24×36 inches — standard frame sizes, no custom framing needed Finish: unframed, shipped flat or in a rigid tube depending on size, with a 1/4 inch white border for easy matting Made: printed to order in the USA, ships tracked in 3–5 business days after production Returns: damaged in transit? Send a photo within 14 days and we reprint it free Part of Series 01 , eight original line compositions designed in-house by Lineal Prints. Each piece is drawn as a single idea: one gesture, one balance point, nothing decorative added.	https://linealprints.com/product/balance-minimalist-line-art-print/?variant=29	https://linealprints.com/wp-content/uploads/2026/09/17722892563386468185_2048.jpeg	https://linealprints.com/wp-content/uploads/2026/09/3116021935552582048_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/8552530294512322996_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/17561376682898082531_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/7088984535888705668_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/1976875501200678765_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/16541087688125245414_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/16672751880087410484_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/13675096014118282346_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/4854496835737252307_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/12652405989341900053_2048.jpeg	in stock	49.00 USD		Lineal Prints		23275963474091979850	yes	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Black and rust red on off-white	20″ x 30″	Museum-grade matte paper, 175 gsm	adult	US::Standard:6.90 USD	0.48 lb	30 in	20 in	0.02 in	Series:Series 01	Lineal Prints
30	28	Balance — Minimalist Line Art Print - 12″ x 18″, Matte	Balance at 12 in x 18 in on museum-grade matte paper. Unframed; fits a standard 12 x 18 frame. Balance — minimalist line art print by Lineal Prints. A rust-red circle resting on a long black diagonal. Tension, resolved. One thin black diagonal crosses the page; a single circle in rust red rests on it at the exact point where it would neither roll nor fall. Balance is the only piece in Series 01 with a colour accent, which is why it works as the anchor of a gallery wall or as the one print in a room of neutrals. The red is a muted terracotta, not a bright red, so it sits comfortably with oak, linen, black steel and white walls. Where it lives: living rooms, above a sofa or sideboard. Pair with a thin black or natural-oak frame and a white mat. Details Paper: museum-grade matte fine-art paper, 175 gsm, slightly textured, glare-free Ink: archival pigment inks rated for decades without fading Sizes: 12×18, 16×24, 20×30 and 24×36 inches — standard frame sizes, no custom framing needed Finish: unframed, shipped flat or in a rigid tube depending on size, with a 1/4 inch white border for easy matting Made: printed to order in the USA, ships tracked in 3–5 business days after production Returns: damaged in transit? Send a photo within 14 days and we reprint it free Part of Series 01 , eight original line compositions designed in-house by Lineal Prints. Each piece is drawn as a single idea: one gesture, one balance point, nothing decorative added.	https://linealprints.com/product/balance-minimalist-line-art-print/?variant=30	https://linealprints.com/wp-content/uploads/2026/09/7088984535888705668_2048.jpeg	https://linealprints.com/wp-content/uploads/2026/09/17722892563386468185_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/3116021935552582048_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/8552530294512322996_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/17561376682898082531_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/1976875501200678765_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/16541087688125245414_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/16672751880087410484_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/13675096014118282346_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/4854496835737252307_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/12652405989341900053_2048.jpeg	in stock	29.00 USD		Lineal Prints		32243905880188786167	yes	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Black and rust red on off-white	12″ x 18″	Museum-grade matte paper, 175 gsm	adult	US::Standard:6.90 USD	0.26 lb	18 in	12 in	0.02 in	Series:Series 01	Lineal Prints
31	28	Balance — Minimalist Line Art Print - 24″ x 36″, Matte	Balance at 24 in x 36 in on museum-grade matte paper. Unframed; fits a standard 24 x 36 frame. Balance — minimalist line art print by Lineal Prints. A rust-red circle resting on a long black diagonal. Tension, resolved. One thin black diagonal crosses the page; a single circle in rust red rests on it at the exact point where it would neither roll nor fall. Balance is the only piece in Series 01 with a colour accent, which is why it works as the anchor of a gallery wall or as the one print in a room of neutrals. The red is a muted terracotta, not a bright red, so it sits comfortably with oak, linen, black steel and white walls. Where it lives: living rooms, above a sofa or sideboard. Pair with a thin black or natural-oak frame and a white mat. Details Paper: museum-grade matte fine-art paper, 175 gsm, slightly textured, glare-free Ink: archival pigment inks rated for decades without fading Sizes: 12×18, 16×24, 20×30 and 24×36 inches — standard frame sizes, no custom framing needed Finish: unframed, shipped flat or in a rigid tube depending on size, with a 1/4 inch white border for easy matting Made: printed to order in the USA, ships tracked in 3–5 business days after production Returns: damaged in transit? Send a photo within 14 days and we reprint it free Part of Series 01 , eight original line compositions designed in-house by Lineal Prints. Each piece is drawn as a single idea: one gesture, one balance point, nothing decorative added.	https://linealprints.com/product/balance-minimalist-line-art-print/?variant=31	https://linealprints.com/wp-content/uploads/2026/09/13675096014118282346_2048.jpeg	https://linealprints.com/wp-content/uploads/2026/09/17722892563386468185_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/3116021935552582048_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/8552530294512322996_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/17561376682898082531_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/7088984535888705668_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/1976875501200678765_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/16541087688125245414_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/16672751880087410484_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/4854496835737252307_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/12652405989341900053_2048.jpeg	in stock	59.00 USD		Lineal Prints		55823082161844215106	yes	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Black and rust red on off-white	24″ x 36″	Museum-grade matte paper, 175 gsm	adult	US::Standard:6.90 USD	0.604 lb	36 in	24 in	0.02 in	Series:Series 01	Lineal Prints
32	28	Balance — Minimalist Line Art Print - 16″ x 24″, Matte	Balance at 16 in x 24 in on museum-grade matte paper. Unframed; fits a standard 16 x 24 frame. Balance — minimalist line art print by Lineal Prints. A rust-red circle resting on a long black diagonal. Tension, resolved. One thin black diagonal crosses the page; a single circle in rust red rests on it at the exact point where it would neither roll nor fall. Balance is the only piece in Series 01 with a colour accent, which is why it works as the anchor of a gallery wall or as the one print in a room of neutrals. The red is a muted terracotta, not a bright red, so it sits comfortably with oak, linen, black steel and white walls. Where it lives: living rooms, above a sofa or sideboard. Pair with a thin black or natural-oak frame and a white mat. Details Paper: museum-grade matte fine-art paper, 175 gsm, slightly textured, glare-free Ink: archival pigment inks rated for decades without fading Sizes: 12×18, 16×24, 20×30 and 24×36 inches — standard frame sizes, no custom framing needed Finish: unframed, shipped flat or in a rigid tube depending on size, with a 1/4 inch white border for easy matting Made: printed to order in the USA, ships tracked in 3–5 business days after production Returns: damaged in transit? Send a photo within 14 days and we reprint it free Part of Series 01 , eight original line compositions designed in-house by Lineal Prints. Each piece is drawn as a single idea: one gesture, one balance point, nothing decorative added.	https://linealprints.com/product/balance-minimalist-line-art-print/?variant=32	https://linealprints.com/wp-content/uploads/2026/09/14000453007594185036_2048.jpeg	https://linealprints.com/wp-content/uploads/2026/09/17722892563386468185_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/3116021935552582048_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/8552530294512322996_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/17561376682898082531_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/7088984535888705668_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/1976875501200678765_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/16541087688125245414_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/16672751880087410484_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/13675096014118282346_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/4854496835737252307_2048.jpeg	in stock	39.00 USD		Lineal Prints		88137951941814335343	yes	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Black and rust red on off-white	16″ x 24″	Museum-grade matte paper, 175 gsm	adult	US::Standard:6.90 USD	0.365 lb	24 in	16 in	0.02 in	Series:Series 01	Lineal Prints
23	22	Arc Study — Minimalist Line Art Print - 20″ x 30″, Matte	Arc Study at 20 in x 30 in on museum-grade matte paper. Unframed; fits a standard 20 x 30 frame. Arc Study — minimalist line art print by Lineal Prints. Seven black arcs radiating from one corner. Motion held still. Seven concentric arcs sweep out from the lower-left corner and stop, each ending a little earlier than the last, so the eye reads a quarter turn of motion that never completes. It is the most architectural piece in the series and the one people hang where a wall needs quiet structure rather than a focal point. The arcs are drawn in a single black line weight on a warm off-white ground. From across a room it reads as a soft fan of shadow; up close the spacing is exact. Where it lives: entryways, stairwells and narrow walls. Pair with a thin black or natural-oak frame and a white mat. Details Paper: museum-grade matte fine-art paper, 175 gsm, slightly textured, glare-free Ink: archival pigment inks rated for decades without fading Sizes: 12×18, 16×24, 20×30 and 24×36 inches — standard frame sizes, no custom framing needed Finish: unframed, shipped flat or in a rigid tube depending on size, with a 1/4 inch white border for easy matting Made: printed to order in the USA, ships tracked in 3–5 business days after production Returns: damaged in transit? Send a photo within 14 days and we reprint it free Part of Series 01 , eight original line compositions designed in-house by Lineal Prints. Each piece is drawn as a single idea: one gesture, one balance point, nothing decorative added.	https://linealprints.com/product/arc-study-minimalist-line-art-print/?variant=23	https://linealprints.com/wp-content/uploads/2026/09/4263326830528038210_2048.jpeg	https://linealprints.com/wp-content/uploads/2026/09/9960138806975082786_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/7210884966392156102_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/2474278087253519258_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/18144026788687538519_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/486015395904042960_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/9854997691025639032_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/12969934928827117161_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/13347799284367644600_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/3964159739281938962_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/10416486633618593591_2048.jpeg	in stock	49.00 USD		Lineal Prints		99438549788613789809	yes	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Black on off-white	20″ x 30″	Museum-grade matte paper, 175 gsm	adult	US::Standard:6.90 USD	0.48 lb	30 in	20 in	0.02 in	Series:Series 01	Lineal Prints
24	22	Arc Study — Minimalist Line Art Print - 12″ x 18″, Matte	Arc Study at 12 in x 18 in on museum-grade matte paper. Unframed; fits a standard 12 x 18 frame. Arc Study — minimalist line art print by Lineal Prints. Seven black arcs radiating from one corner. Motion held still. Seven concentric arcs sweep out from the lower-left corner and stop, each ending a little earlier than the last, so the eye reads a quarter turn of motion that never completes. It is the most architectural piece in the series and the one people hang where a wall needs quiet structure rather than a focal point. The arcs are drawn in a single black line weight on a warm off-white ground. From across a room it reads as a soft fan of shadow; up close the spacing is exact. Where it lives: entryways, stairwells and narrow walls. Pair with a thin black or natural-oak frame and a white mat. Details Paper: museum-grade matte fine-art paper, 175 gsm, slightly textured, glare-free Ink: archival pigment inks rated for decades without fading Sizes: 12×18, 16×24, 20×30 and 24×36 inches — standard frame sizes, no custom framing needed Finish: unframed, shipped flat or in a rigid tube depending on size, with a 1/4 inch white border for easy matting Made: printed to order in the USA, ships tracked in 3–5 business days after production Returns: damaged in transit? Send a photo within 14 days and we reprint it free Part of Series 01 , eight original line compositions designed in-house by Lineal Prints. Each piece is drawn as a single idea: one gesture, one balance point, nothing decorative added.	https://linealprints.com/product/arc-study-minimalist-line-art-print/?variant=24	https://linealprints.com/wp-content/uploads/2026/09/18144026788687538519_2048.jpeg	https://linealprints.com/wp-content/uploads/2026/09/4263326830528038210_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/9960138806975082786_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/7210884966392156102_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/2474278087253519258_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/486015395904042960_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/9854997691025639032_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/12969934928827117161_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/13347799284367644600_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/3964159739281938962_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/10416486633618593591_2048.jpeg	in stock	29.00 USD		Lineal Prints		31195494416322778433	yes	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Black on off-white	12″ x 18″	Museum-grade matte paper, 175 gsm	adult	US::Standard:6.90 USD	0.26 lb	18 in	12 in	0.02 in	Series:Series 01	Lineal Prints
25	22	Arc Study — Minimalist Line Art Print - 24″ x 36″, Matte	Arc Study at 24 in x 36 in on museum-grade matte paper. Unframed; fits a standard 24 x 36 frame. Arc Study — minimalist line art print by Lineal Prints. Seven black arcs radiating from one corner. Motion held still. Seven concentric arcs sweep out from the lower-left corner and stop, each ending a little earlier than the last, so the eye reads a quarter turn of motion that never completes. It is the most architectural piece in the series and the one people hang where a wall needs quiet structure rather than a focal point. The arcs are drawn in a single black line weight on a warm off-white ground. From across a room it reads as a soft fan of shadow; up close the spacing is exact. Where it lives: entryways, stairwells and narrow walls. Pair with a thin black or natural-oak frame and a white mat. Details Paper: museum-grade matte fine-art paper, 175 gsm, slightly textured, glare-free Ink: archival pigment inks rated for decades without fading Sizes: 12×18, 16×24, 20×30 and 24×36 inches — standard frame sizes, no custom framing needed Finish: unframed, shipped flat or in a rigid tube depending on size, with a 1/4 inch white border for easy matting Made: printed to order in the USA, ships tracked in 3–5 business days after production Returns: damaged in transit? Send a photo within 14 days and we reprint it free Part of Series 01 , eight original line compositions designed in-house by Lineal Prints. Each piece is drawn as a single idea: one gesture, one balance point, nothing decorative added.	https://linealprints.com/product/arc-study-minimalist-line-art-print/?variant=25	https://linealprints.com/wp-content/uploads/2026/09/13347799284367644600_2048.jpeg	https://linealprints.com/wp-content/uploads/2026/09/4263326830528038210_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/9960138806975082786_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/7210884966392156102_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/2474278087253519258_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/18144026788687538519_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/486015395904042960_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/9854997691025639032_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/12969934928827117161_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/3964159739281938962_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/10416486633618593591_2048.jpeg	in stock	59.00 USD		Lineal Prints		27342782643975715377	yes	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Black on off-white	24″ x 36″	Museum-grade matte paper, 175 gsm	adult	US::Standard:6.90 USD	0.604 lb	36 in	24 in	0.02 in	Series:Series 01	Lineal Prints
26	22	Arc Study — Minimalist Line Art Print - 16″ x 24″, Matte	Arc Study at 16 in x 24 in on museum-grade matte paper. Unframed; fits a standard 16 x 24 frame. Arc Study — minimalist line art print by Lineal Prints. Seven black arcs radiating from one corner. Motion held still. Seven concentric arcs sweep out from the lower-left corner and stop, each ending a little earlier than the last, so the eye reads a quarter turn of motion that never completes. It is the most architectural piece in the series and the one people hang where a wall needs quiet structure rather than a focal point. The arcs are drawn in a single black line weight on a warm off-white ground. From across a room it reads as a soft fan of shadow; up close the spacing is exact. Where it lives: entryways, stairwells and narrow walls. Pair with a thin black or natural-oak frame and a white mat. Details Paper: museum-grade matte fine-art paper, 175 gsm, slightly textured, glare-free Ink: archival pigment inks rated for decades without fading Sizes: 12×18, 16×24, 20×30 and 24×36 inches — standard frame sizes, no custom framing needed Finish: unframed, shipped flat or in a rigid tube depending on size, with a 1/4 inch white border for easy matting Made: printed to order in the USA, ships tracked in 3–5 business days after production Returns: damaged in transit? Send a photo within 14 days and we reprint it free Part of Series 01 , eight original line compositions designed in-house by Lineal Prints. Each piece is drawn as a single idea: one gesture, one balance point, nothing decorative added.	https://linealprints.com/product/arc-study-minimalist-line-art-print/?variant=26	https://linealprints.com/wp-content/uploads/2026/09/18374782252878377959_2048.jpeg	https://linealprints.com/wp-content/uploads/2026/09/4263326830528038210_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/9960138806975082786_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/7210884966392156102_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/2474278087253519258_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/18144026788687538519_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/486015395904042960_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/9854997691025639032_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/12969934928827117161_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/13347799284367644600_2048.jpeg,https://linealprints.com/wp-content/uploads/2026/09/3964159739281938962_2048.jpeg	in stock	39.00 USD		Lineal Prints		29535085962982417092	yes	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Black on off-white	16″ x 24″	Museum-grade matte paper, 175 gsm	adult	US::Standard:6.90 USD	0.365 lb	24 in	16 in	0.02 in	Series:Series 01	Lineal Prints
